class,X143,X144,X146,X149,X150,X151,X152,X156,X157,X159,X160,X165,X167,X168,X173,X175,X178,X181,X183,X184,X185,X189,X190,X191,X192,X193,X194,X195,X196,X197,X199,X200,X205,X207,X208
N,-0.141653099,0.556563811,0.224405768,-0.922754661,-0.111029773,0.784650076,-0.835872215,0.071737933,-0.953389177,-0.61459481,-1.941301378,-0.934024305,-0.731278897,-1.586022889,-0.472074179,-0.306394973,-0.659754577,-0.525632659,0.140197084,-0.159183344,-0.553252339,-0.68748288,-1.658673806,0.501262118,0.469622683,-0.713387952,-2.931927118,0.162858699,-0.508526775,-1.08018201,-0.642263856,-3.607659764,-0.897248918,3.762315152,0.259779041
N,-0.067729808,0.236692238,0.118276018,3.00837035,-0.245779321,-0.179481451,-0.556622137,0.28879359,1.981884575,-0.256561839,0.087114272,0.917906543,-0.384503674,-0.066912992,-0.472074179,-0.306394973,-0.659754577,4.349414989,-0.068815225,-0.187734962,0.186261631,3.598929779,-0.230300476,0.873212368,-0.71314708,-0.653741042,0.585944542,0.662440596,0.476797448,4.054908829,-0.234233635,-0.296493462,3.288030718,-0.150809907,0.105885728
N,0.002873104,0.396628024,-0.129360065,0.48417429,0.339873451,-0.189476575,0.611150913,0.397321418,-0.072807051,-0.419282021,0.606653975,0.454923831,-0.336334982,0.466236154,2.222031277,-0.299097768,1.502230529,-0.968818809,-0.122870703,0.411849009,-0.203531446,-0.295378603,0.940653684,-0.421767792,0.131688465,0.956725544,0.726659408,0.287754173,0.476797448,-0.075490324,-0.307818143,0.326983144,-0.583352945,0.002422448,0.226323973
N,-0.047586961,0.099604421,0.082899435,0.85659666,-0.095746753,0.477784251,-4.288418623,0.315925547,1.101302449,-0.333637882,0.230816743,0.454923831,-0.405658683,0.130279158,-0.472074179,-0.306394973,-0.659754577,1.080917134,0.037397483,-0.701664079,0.16076115,0.71161647,0.135735228,-0.16422853,-0.121762199,-0.057271936,0.163799942,0.287754173,0.476797448,1.822260638,-0.19230155,-0.254366664,0.253702982,-0.068966788,0.045666605
N,-0.154206813,0.282388177,0.082899435,-1.171036241,-0.191679131,-0.287789454,1.042719214,-0.82361665,-0.953389177,-0.61459481,-1.941301378,-0.471041593,1.766362068,0.794889737,-0.472074179,-0.306394973,-0.659754577,-0.913420541,0.423885525,-0.387596285,-0.130672927,-0.963738165,-0.354622623,0.816184886,0.554106237,-0.653741042,-0.11762979,0.537545122,0.476797448,-1.08018201,-0.642263856,-3.607659764,-0.897248918,3.68096694,0.199559918
Y,-0.116332337,0.076756451,0.206717476,-0.012388869,0.155682911,-0.040404785,-0.125053836,0.315925547,0.514247699,-0.395162855,0.462951504,-0.471041593,2.295003868,1.298825232,-0.472074179,-0.306394973,-0.659754577,0.582332715,-0.251462124,0.097781214,0.546911301,0.60467894,-0.065273435,0.546667359,-0.459696416,-0.430065127,0.585944542,0.662440596,-0.015864663,0.705936543,-0.368061873,0.495490335,0.881494928,-0.214855965,0.005520523
N,-0.100470116,0.14530036,0.259782351,-0.012388869,0.394562801,-0.076734015,0.078037129,0.397321418,1.101302449,-0.459286758,0.534802739,0.917906543,-0.390680573,0.385898611,-0.472074179,-0.306394973,-0.659754577,0.526934446,-0.376799712,-0.344768859,0.423051819,0.432390698,-0.795184047,0.658861115,0.216172019,-0.877416956,-0.399059523,0.287754173,0.476797448,0.817568952,-0.025343985,-0.566104968,0.776862937,-0.293740444,0.226323973
N,-0.046912945,0.259540207,-0.023230315,1.684201925,0.16521469,-0.094305668,-0.328144801,0.153133805,-0.659861802,1.806098238,0.324776051,-0.471041593,1.36796535,0.415112263,-0.472074179,-0.306394973,-0.659754577,0.914722328,-0.204732877,-0.144907535,-0.043242704,2.752341,-1.256841939,1.101866225,-0.71314708,-1.101092871,-1.243348721,0.412649648,0.476797448,0.259406905,-0.153478119,-0.161687709,-0.897248918,5.570053183,1.597981769
N,0.172422358,-0.243115122,-0.093983482,-0.674473081,-0.386727848,-0.134429619,0.408059947,-0.199581637,-0.659861802,2.372894659,0.85536979,-0.934024305,-0.731278897,-1.586022889,-0.023056603,3.322114076,1.502230529,-0.913420541,0.592883819,-0.516078565,0.46676693,-0.702335314,0.684011547,-1.198547281,-0.206245753,2.194398939,0.023085076,-1.710573419,0.476797448,0.147774495,-0.013974054,-0.549254248,-0.374088963,-0.083928561,0.319998164
N,-0.115277225,0.762195536,-0.235489815,-1.046895451,-0.417096589,-0.027074899,0.636537283,-0.36237338,-0.659861802,2.260716201,0.750356446,-0.471041593,1.69740879,0.729159021,-0.472074179,-0.306394973,-0.659754577,-0.470234391,-0.13955777,-0.173459153,0.84563123,-0.945915244,-0.847092739,-1.969732873,2.159293772,0.240962617,-1.102633855,-2.58484174,0.476797448,-0.633652372,0.194916312,-0.540828889,-0.792616927,-0.254308871,0.848588241
Y,-0.040559125,-0.403050909,-0.111671773,2.429046664,-0.160467483,-0.303214238,-1.267440516,0.28879359,-0.072807051,-0.536639431,0.684032228,2.306854678,-0.475471709,0.35668496,-0.472074179,-0.306394973,-0.659754577,4.681804601,-0.193436856,-0.5731818,0.393908411,2.446380845,1.151539939,-0.033861782,-0.206245753,0.419903349,1.148804007,0.662440596,0.476797448,4.166541239,-0.068085312,-0.726186799,3.183398728,-0.123064099,0.032284578
Y,-0.037966298,0.076756451,0.047522851,3.629074299,-0.080055745,-0.232615406,0.306514465,0.424453375,-0.072807051,-0.440414654,0.418735359,2.306854678,-0.381094753,0.393202024,0.425960973,-0.255838454,1.534181048,1.634899821,-0.060009551,-0.516078565,0.211762113,2.018630725,0.653001104,0.669002783,-0.459696416,0.300609528,1.148804007,0.568768991,0.476797448,1.152466181,-0.109093855,-0.33862026,0.358334973,-0.079983967,0.045666605
N,-0.034013881,0.12245239,-0.023230315,0.48417429,-0.177334383,-0.427167762,0.534991801,0.098869891,-0.366334426,-0.184585267,0.363465178,0.454923831,-0.703655055,0.743765847,-0.472074179,-0.306394973,-0.659754577,-0.691827466,0.494884188,-0.45897533,-1.194407308,0.269013916,-0.313685566,0.482458195,0.04720491,-0.951975595,0.023085076,0.412649648,0.476797448,-0.522019962,-0.358260201,0.756676481,-0.792616927,0.046083127,0.139340796
N,-0.06872835,-0.905706238,0.295158935,-0.343430975,-0.194601209,-0.294986963,0.281128094,0.098869891,-0.659861802,2.431935953,0.910639971,-0.471041593,1.659101413,0.692641956,-0.472074179,-0.306394973,-0.659754577,0.194544834,-0.329680282,0.654537758,0.408480115,0.120489569,-0.054784979,0.61020768,-0.459696416,-0.176565757,0.163799942,0.537545122,-0.015864663,0.371039314,-0.153703778,-0.271217383,0.044439,-0.218505919,0.393599314
N,-0.010892895,0.190996299,-0.005542023,-0.384811239,-0.310595007,0.204454896,-0.480463025,0.126001848,-0.072807051,-0.444396055,0.65087012,-0.934024305,-0.731278897,-1.586022889,-0.472074179,-0.306394973,-0.659754577,-0.027048241,-0.509664852,0.825847464,0.452195226,-0.253791786,0.190594329,-0.128930623,-0.206245753,-0.02744848,0.023085076,0.537545122,0.476797448,0.147774495,-0.236329511,0.293281706,-0.583352945,-0.010379115,0.045666605
N,-0.145412719,-0.311659031,0.082899435,-1.088275714,0.497931316,-0.574925458,1.144264696,-0.715088822,-0.953389177,-0.61459481,-1.941301378,-0.471041593,1.344980924,0.393202024,-0.472074179,-0.306394973,-0.659754577,-0.359437853,-0.087778679,-0.33049305,0.561483005,-0.717187749,-1.879109975,0.002562099,0.300655574,-0.98179905,-0.53977439,-1.835468893,-1.001188887,-0.187122734,0.051023465,-0.810440394,-0.687984936,-0.231671282,0.400290328
N,0.001723904,0.168148329,-0.111671773,-0.633092818,0.070276582,0.21826057,0.027264388,0.451585333,-0.366334426,-0.188760117,0.396627286,-0.471041593,1.835315347,0.860620454,-0.472074179,-0.306394973,-0.659754577,-0.581030928,0.416576157,-0.530354374,-0.531394783,-0.631043628,1.335106384,-0.873747318,0.300655574,1.478636012,0.656301975,0.412649648,0.476797448,-0.633652372,0.49011526,-0.928395428,-0.478720954,-0.216665302,0.453818437
N,-0.154210756,0.419475994,0.295158935,-0.343430975,0.129749467,-0.35911592,0.078037129,-0.335241423,-0.366334426,-0.547797211,0.750356446,-0.471041593,1.444580103,0.488146393,-0.472074179,-0.306394973,-0.659754577,-0.359437853,-0.16111282,-0.187734962,1.202637974,-0.111208413,-1.271324737,0.864561261,-0.206245753,-1.369503969,-1.102633855,0.287754173,-0.508526775,-0.745284781,0.064351255,-0.119560912,-0.06019299,-0.242255872,0.293234109
N,-0.176626644,0.488019902,0.153652601,-0.550332292,0.463481552,0.077931608,0.281128094,0.207397719,-0.659861802,2.219387295,0.711667319,-0.471041593,1.79700797,0.824103389,-0.023056603,3.322114076,1.502230529,-0.359437853,0.164677632,-0.044976874,-0.82282886,-0.387463699,-0.21138978,0.35187126,-0.628663525,-0.489712037,-0.047272357,0.537545122,-0.015864663,-0.522019962,-0.414477272,0.916758313,-0.374088963,-0.298825435,0.540801614
N,-0.171405001,-0.243115122,0.189029185,0.194512447,-0.012563637,-0.190266682,-0.125053836,-0.17244968,0.220720324,-0.465825198,0.512694667,-0.934024305,-0.731278897,-1.586022889,-0.472074179,-0.306394973,-0.659754577,0.028350028,0.426312644,-1.515385182,-1.070547825,-0.001300396,-0.218754049,0.428034926,-0.628663525,-0.415153399,-0.11762979,0.287754173,-0.015864663,-0.187122734,-0.338616662,0.377535302,1.718550855,-0.119659936,-0.034625559
N,-0.124543819,0.373780055,0.02983456,-0.260670449,0.946582701,0.112749928,0.306514465,0.397321418,-0.072807051,-0.360694363,0.485059576,-0.471041593,1.689747315,0.721855608,0.874978549,-0.214670529,1.512880702,-0.581030928,0.231184489,-0.130631727,-0.130672927,-0.797390897,-1.106527597,-1.592949246,1.736875999,0.22605089,-1.102633855,-2.709737214,0.476797448,-0.298755143,-0.190054737,0.268005628,-0.06019299,-0.092592279,0.125958768
Y,-0.145888489,0.168148329,0.224405768,-0.260670449,-0.149870935,0.021708948,-0.125053836,0.451585333,-0.659861802,2.313853366,0.800099609,0.454923831,-0.285045913,0.276347417,-0.472074179,-0.306394973,-0.659754577,0.083748297,-0.329567656,-0.102080109,0.211762113,-0.354788342,-0.485213418,0.99931046,0.04720491,-0.832681773,0.163799942,0.537545122,0.476797448,-0.633652372,0.171093556,-0.557679608,-0.687984936,0.112663281,0.239706
N,0.051630809,0.168148329,0.224405768,-1.088275714,-0.419601227,-0.393691195,0.306514465,-1.176332092,-0.953389177,-0.61459481,-1.941301378,-0.008058881,-0.595841868,0.531966871,-0.472074179,-0.306394973,-0.659754577,-0.747225734,-1.212529175,2.56749614,1.2062809,-0.883535018,0.598813875,-0.364147017,1.736875999,-0.057271936,0.023085076,0.162858699,-0.015864663,-0.856917191,-0.236488079,0.883056874,-0.792616927,-0.005047426,0.326689178
Y,-0.064789484,0.305236146,0.118276018,0.85659666,-0.007092004,0.066378568,0.078037129,0.424453375,1.981884575,-0.311835824,0.015263036,-0.008058881,-0.574171943,0.80219315,-0.472074179,-0.306394973,-0.659754577,1.080917134,0.027951977,-0.715939888,0.175332853,0.714586957,-0.275843298,0.355428782,-0.121762199,-0.415153399,-0.258344657,0.412649648,-0.015864663,0.371039314,-0.17246349,-0.212239867,1.1953909,-0.158191164,0.139340796
N,0.015196167,0.305236146,0.277470643,-1.171036241,0.746307959,-0.487908413,1.753537592,-0.199581637,-0.953389177,-0.61459481,-1.941301378,-0.471041593,1.842976822,0.867923867,-0.472074179,-0.306394973,-0.659754577,-0.968818809,0.280561607,0.540331288,-0.345605559,-1.020177417,-1.820716371,-1.751252203,2.159293772,-0.176565757,-2.931927118,-2.834632689,0.476797448,-1.08018201,-0.642263856,-3.607659764,-0.897248918,3.970205025,0.413672355
N,-0.083785708,0.693651628,-0.093983482,-0.757233608,0.977987014,0.059109604,0.91578736,0.47871729,-0.659861802,2.225291425,0.717194337,-0.471041593,1.881284199,0.904440932,-0.472074179,-0.306394973,-0.659754577,-1.079615347,-1.698034041,0.197711876,-1.467626755,-0.672630445,-0.163011826,-0.53305062,1.061007564,0.762873085,0.304514809,-1.46078247,-0.508526775,-1.08018201,-0.642263856,-3.607659764,-1.001880909,-0.720875165,-3.058963723
N,-0.115555489,0.396628024,0.295158935,-0.343430975,-0.327555765,0.047079156,-0.226599319,0.397321418,0.807775074,-0.357445291,0.308194996,-0.934024305,-0.731278897,-1.586022889,0.425960973,-0.293755843,1.507555615,-0.027048241,-0.358180638,0.51177967,0.015044111,-0.440932464,1.3482634,-0.05089934,-0.037278644,0.971637272,1.289518873,0.662440596,-0.508526775,-0.187122734,-0.228958441,0.268005628,-0.06019299,0.030049678,0.025593564
N,-0.056943871,-0.288811061,0.171340893,-0.426191502,0.1812843,0.043054431,0.281128094,0.47871729,-0.366334426,-0.00924157,0.170019543,-0.934024305,-0.731278897,-1.586022889,-0.472074179,-0.306394973,-0.659754577,-0.193243047,-0.382812934,0.197711876,0.25912015,-0.396375159,-0.656712961,-1.779510105,1.061007564,0.300609528,-1.102633855,-2.709737214,-0.508526775,-0.298755143,0.093505818,-0.304918822,0.672230946,-0.116350746,0.186177891
N,-0.13117357,0.305236146,0.153652601,0.401413764,-0.250120694,-0.037271686,0.12880987,0.28879359,1.6883572,-0.440378523,0.319249033,0.454923831,-0.646539608,0.437022502,-0.472074179,-0.306394973,-0.659754577,1.357908477,-0.358339819,0.197711876,0.412123041,0.937373478,0.145805286,0.081424624,0.300655574,-0.355506489,0.445229675,0.287754173,0.476797448,0.705936543,-0.024476075,-0.759888237,0.253702982,-0.039870829,0.105885728
N,0.066330412,-1.819625018,0.224405768,0.318653237,-0.672945404,0.49456144,-4.389964106,-0.335241423,-0.659861802,1.369192664,-0.08422329,-0.008058881,-0.249123072,0.437022502,-0.472074179,-0.306394973,-0.659754577,-0.581030928,0.306871235,0.012126362,-0.137958779,-0.521135611,1.943067727,-0.514129464,0.976524009,1.374253919,1.711663473,0.787336071,-2.479175221,0.036142086,-0.140145323,-0.347045619,-0.374088963,-0.142952409,0.467200464
N,-0.110845502,0.12245239,-0.129360065,-0.302050712,0.187022199,0.185697465,0.331900835,0.370189461,0.220720324,-0.434091885,0.59007292,-0.934024305,-0.731278897,-1.586022889,-0.472074179,-0.306394973,-0.659754577,0.36073964,-0.195335223,-0.202010771,0.678056636,-0.271614708,-0.422593677,-2.074533376,0.469622683,1.195313187,-0.961918989,-2.709737214,0.476797448,-0.075490324,-0.2749171,0.343833863,0.253702982,-0.185613826,0.333380191
N,-0.00469066,-0.380202939,0.259782351,-0.798613871,0.175154066,0.159560331,0.052650758,0.315925547,-0.366334426,-0.376628364,0.391100268,-0.934024305,-0.731278897,-1.586022889,-0.472074179,-0.306394973,-0.659754577,-0.359437853,0.338575688,-1.344075476,0.12433189,-0.132001821,-0.210270152,0.456492429,0.131688465,-0.78794659,-0.11762979,0.662440596,-0.015864663,-0.522019962,-0.331708056,0.59659465,-0.897248918,4.178094899,0.567565668
N,0.01491749,-0.768618421,0.330535518,-0.302050712,0.018710497,0.165705816,-0.937417697,0.370189461,0.220720324,-0.466755598,0.645343102,0.454923831,-0.433333849,0.612304413,-0.472074179,-0.306394973,-0.659754577,-0.470234391,0.012539581,-0.002149447,0.102474334,-0.173588639,-1.626116874,-1.599563281,-0.375212862,-0.579182403,-1.384063588,-2.709737214,0.476797448,-0.075490324,0.25670655,-1.391790203,-0.897248918,4.84695797,1.062700678
N,-0.15058307,0.944979292,-0.447749315,-0.881374398,-0.389317872,-0.222237183,0.179582612,-0.905012521,-0.953389177,-0.61459481,-1.941301378,-0.471041593,1.942576001,0.962868236,-0.472074179,-0.306394973,-0.659754577,-0.858022272,0.054994081,0.197711876,-0.626110858,-0.925121835,0.308882318,-0.115421283,0.216172019,-0.057271936,-0.53977439,0.537545122,-0.015864663,-0.633652372,-0.301785733,0.579743931,-0.478720954,-0.365101941,0.580947696
Y,-0.185882479,-0.311659031,0.118276018,0.773836133,0.026273523,-0.283348928,0.204968982,0.315925547,-0.659861802,2.307949236,0.794572591,1.380889255,-0.27716599,0.122975745,0.874978549,-0.285755361,1.502230529,-0.802624003,0.023868065,0.183436067,1.144351159,0.361099011,1.061883154,0.100584253,-0.459696416,0.673402719,1.148804007,0.662440596,-0.015864663,-0.633652372,-0.234526764,0.503915695,1.404654882,-0.084299083,0.179486878
N,-0.099633527,0.14530036,0.189029185,2.429046664,-0.233294661,-0.160606303,0.382673577,0.424453375,3.44952145,-0.427691687,0.346884123,1.380889255,-0.408649812,0.48084298,-0.472074179,-0.306394973,-0.659754577,1.524103284,-0.021401656,-0.287665624,-0.494965523,1.977043908,-0.245044015,0.491094486,-0.121762199,-0.47480031,0.023085076,0.287754173,0.476797448,3.608379191,-0.153863788,-0.490276732,2.3463428,-0.17805414,0.045666605
Y,-0.152436181,0.373780055,-0.200113232,-0.715853345,0.158970249,-0.158179543,0.534991801,0.47871729,-0.659861802,2.408319436,0.888531899,-0.934024305,-0.731278897,-1.586022889,-0.023056603,3.339988505,1.512880702,-0.137844778,-0.09410794,-0.030701065,-0.669825969,-0.589456811,1.123769913,-0.356426823,-0.375212862,1.135666276,0.726659408,0.537545122,-0.015864663,-0.298755143,-0.360641028,0.58816929,-0.374088963,-0.387512064,0.634475805
N,-0.059266255,0.556563811,0.047522851,-1.171036241,-0.7176532,-0.353171902,0.661923654,-1.339123834,-0.953389177,-0.61459481,-1.941301378,-0.934024305,-0.731278897,-1.586022889,-0.472074179,-0.306394973,-0.659754577,-0.525632659,0.194450826,0.183436067,-0.371106041,-0.853830149,0.633309467,-0.800854316,0.469622683,0.300609528,0.304514809,0.162858699,-1.001188887,-0.410387553,-0.244765149,0.318557785,-0.897248918,4.84695797,1.062700678
N,0.358467009,-6.046499377,0.118276018,1.477300609,-0.048841075,0.133734626,-2.739850013,0.47871729,0.514247699,-0.462834564,0.601126957,0.454923831,-0.052427216,-0.088823231,2.222031277,-0.291800563,1.496905442,-0.470234391,0.077948547,-0.21628658,-1.442126273,0.007611065,0.471881414,-0.286215383,0.300655574,0.211139162,0.023085076,0.35020191,-0.015864663,0.147774495,-0.30476771,0.546042493,0.358334973,-0.090599229,0.01890255
N,-0.092448563,0.282388177,0.330535518,0.566934817,-0.011780753,-0.255124602,0.306514465,0.397321418,1.101302449,-0.40219068,0.413208341,-0.008058881,-0.693356529,0.714552195,-0.472074179,-0.306394973,-0.659754577,0.139146565,-0.143861716,-0.130631727,0.364765003,0.361099011,0.441242503,0.005081637,0.04720491,0.002374975,0.585944542,0.537545122,-0.015864663,0.259406905,-0.284956027,0.284856347,0.776862937,0.015656567,0.052357618
N,0.007500595,0.213844268,-0.07629519,-0.302050712,0.794346924,-0.046039827,0.560378171,0.397321418,0.514247699,-0.377046216,0.368992196,-0.471041593,2.233712065,1.240397928,1.323996125,-0.297457759,1.512880702,-0.747225734,0.0574603,-0.259114006,0.419408893,-0.574604376,-0.177397917,0.116480063,1.061007564,-0.385329944,-0.399059523,0.287754173,0.476797448,-0.075490324,-0.263912638,0.293281706,-0.583352945,-0.321575405,0.942262432
N,-0.074531908,0.14530036,0.082899435,-0.633092818,-0.133925115,-0.381712686,0.560378171,-0.389505337,-0.659861802,2.479168988,0.954856116,-0.934024305,-0.731278897,-1.586022889,-0.472074179,-0.306394973,-0.659754577,-0.581030928,-0.507724989,0.583158714,0.99863412,-0.417168568,-0.151199516,0.293707625,0.554106237,-0.609005859,0.163799942,0.537545122,0.476797448,0.036142086,-0.255899847,0.276430987,-0.374088963,0.039265601,-0.041316572
N,-0.111004219,0.350932085,0.118276018,-0.426191502,0.450646778,0.092883417,-0.125053836,0.424453375,-0.953389177,-0.61459481,-1.941301378,-0.008058881,-0.270792997,0.15949281,0.874978549,-0.306394973,1.502230529,0.748527521,-0.07956214,-0.558905991,0.634341524,0.536357741,1.255818384,-0.05430642,-0.544179971,0.240962617,1.43023374,0.787336071,0.476797448,0.259406905,-0.276550854,0.436512818,0.149070991,-0.028673283,0.172795864
N,0.025697536,0.259540207,0.012146268,-0.798613871,-0.307663156,-0.455113397,0.331900835,-0.932144478,-0.953389177,-0.61459481,-1.941301378,-0.008058881,-0.639181717,0.524663458,-0.472074179,-0.306394973,-0.659754577,-0.581030928,0.117133918,0.183436067,-0.589681598,-0.815213818,0.47821926,-0.284791333,-0.71314708,0.688314447,-0.187987224,0.162858699,-0.015864663,0.036142086,-0.229754405,0.03209556,-0.374088963,-0.085424605,0.079121673
N,0.023631552,-3.190503188,0.047522851,1.601441399,0.42220422,0.025478491,-0.378917543,0.451585333,0.807775074,-0.451843473,0.523748703,-0.008058881,-0.601259349,0.955564823,-0.472074179,-0.306394973,-0.659754577,0.471536178,-0.091540865,-0.316217241,0.46676693,0.476948002,1.103205995,0.249796366,-0.628663525,0.360256438,1.148804007,0.662440596,0.476797448,0.036142086,-0.180693496,0.091073077,0.462966964,-0.065900558,0.172795864
Y,-0.025393346,0.099604421,-0.164736648,4.622200618,0.673012499,-0.06199233,-0.353531172,0.343057504,-0.953389177,-0.61459481,-1.941301378,0.917906543,-0.51367861,0.758372673,-0.472074179,-0.306394973,-0.659754577,0.693129253,-0.302034683,0.226263494,0.102474334,1.870106378,-0.379561498,0.582278529,-0.71314708,-0.653741042,0.023085076,0.412649648,0.476797448,-0.522019962,-0.071338763,0.082647718,-0.792616927,0.487084145,0.279852082
N,-0.172606049,0.328084116,0.224405768,-0.591712555,0.194035187,-0.003082042,0.560378171,0.424453375,-0.659861802,1.528604157,0.065006199,-0.471041593,2.042175181,1.057812604,-0.472074179,-0.306394973,-0.659754577,-0.248641316,-0.021016106,-0.387596285,0.102474334,-0.393404672,0.056282668,-0.135142847,-0.037278644,-0.47480031,-0.11762979,0.162858699,0.476797448,-0.410387553,0.105599931,-0.245941305,0.567598955,-0.103717582,0.172795864
N,-0.080650776,0.236692238,-0.093983482,-0.095149396,0.342476757,0.068771961,0.560378171,0.343057504,-0.366334426,-0.476824762,0.700613283,-0.008058881,-0.460404838,0.429719089,-0.472074179,-0.306394973,-0.659754577,0.083748297,-0.218186692,-0.044976874,-0.25453241,-0.090415004,-0.40930014,0.232195608,0.554106237,-0.698476225,-0.32870209,0.162858699,-0.015864663,-0.410387553,-0.151537136,0.091073077,0.358334973,-0.21185781,0.146031809
